loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,is_Default
556275,745480,35000.0,5,15.61,843.9,D,D1,其他,普通企业,公共服务、社会组织,4 years,1,0,2,0,0,2014-05-01,4,72.0,10,15.24,0.0,715.0,719.0,0.0,0,0,0.0,18926.0,69.6,1,May-2004,4.0,1.0,4.0,0.0,5.0,12.0,8.0,0.0,0
309302,745481,40000.0,3,11.06,1310.69,B,B3,公务员,政府机构,电力、热力生产供应业,2 years,0,1,1,1,2,2018-09-01,0,89.0,3,19.56,0.0,685.0,689.0,0.0,0,0,0.0,17489.0,50.3,0,Oct-1997,0.0,1.0,1.0,0.0,6.0,9.0,7.0,5.0,0
447707,745482,5500.0,3,15.61,192.31,D,D1,工人,高等教育机构,采矿业,10+ years,1,0,2,0,0,2015-06-01,0,342.0,21,21.3,1.0,670.0,674.0,0.0,10,160,82.22880200530993,3939.0,22.0,1,Mar-1990,0.0,1.0,6.0,,6.0,11.0,2.0,0.0,0
394585,745483,35000.0,5,18.25,893.54,D,D3,工程师,政府机构,农、林、牧、渔业,2 years,0,0,1,0,0,2016-02-01,0,539.0,42,15.71,0.0,720.0,724.0,0.0,0,0,0.0,8918.0,77.5,0,May-2004,2.0,1.0,1.0,0.0,12.0,5.0,1.0,0.0,0
165779,745484,8400.0,3,14.65,289.76,C,C5,其他,普通企业,金融业,4 years,1,1,1,1,1,2015-10-01,5,242.0,8,18.22,0.0,695.0,699.0,0.0,18,936,488.7487249731691,4979.0,50.8,0,Mar-2008,6.0,1.0,3.0,0.0,10.0,5.0,4.0,0.0,0
496673,745485,21475.0,5,19.99,568.84,E,E1,其他,普通企业,信息传输、软件和信息技术服务业,1 year,0,1,0,0,0,2016-03-01,0,377.0,11,29.73,0.0,690.0,694.0,0.0,0,0,0.0,17129.0,80.0,0,Dec-2004,0.0,1.0,10.0,0.0,10.0,11.0,8.0,0.0,1
340923,745486,20000.0,3,12.69,670.9,C,C2,公务员,普通企业,农、林、牧、渔业,6 years,1,0,2,1,0,2015-05-01,0,143.0,8,20.9,0.0,675.0,679.0,0.0,0,0,0.0,22510.0,97.4,1,Nov-2003,0.0,1.0,7.0,0.0,5.0,11.0,7.0,0.0,0
224121,745487,15950.0,5,8.9,330.33,A,A5,工人,政府机构,信息传输、软件和信息技术服务业,4 years,0,0,0,1,0,2011-09-01,8,54.0,28,2.7,1.0,775.0,779.0,0.0,0,0,0.0,9081.0,24.9,1,Nov-1996,899.0,1.0,,,,,,,0
30311,745488,5975.0,3,11.44,196.87,B,B4,其他,政府机构,制造业,10+ years,0,1,2,1,2,2015-01-01,0,377.0,11,0.63,0.0,690.0,694.0,0.0,0,0,0.0,957.0,11.7,1,Apr-1997,0.0,1.0,1.0,0.0,1.0,19.0,12.0,1.0,0
626248,745489,6000.0,3,13.49,203.59,C,C1,其他,幼教与中小学校,建筑业,10+ years,0,0,1,0,0,2011-09-01,0,61.0,31,12.3,0.0,680.0,684.0,0.0,0,0,0.0,16223.0,75.1,1,May-1981,1074.0,1.0,,,,,,,1
381120,745490,6000.0,3,10.99,196.41,B,B4,其他,上市企业,房地产业,,0,0,2,1,3,2015-09-01,0,195.0,38,13.41,0.0,665.0,669.0,1.0,0,0,0.0,4071.0,45.2,1,Mar-1981,0.0,1.0,3.0,0.0,3.0,16.0,12.0,6.0,0
225229,745491,35000.0,3,10.99,1145.69,B,B4,职员,普通企业,住宿和餐饮业,,2,0,1,0,0,2015-09-01,2,162.0,2,19.58,0.0,735.0,739.0,0.0,0,0,0.0,33422.0,56.6,0,May-1990,5.0,1.0,10.0,0.0,2.0,27.0,12.0,0.0,1
231134,745492,10000.0,3,11.47,329.62,B,B5,工人,普通企业,文化和体育业,7 years,2,0,1,0,0,2016-03-01,0,746.0,27,16.06,3.0,690.0,694.0,0.0,0,0,0.0,769.0,26.5,0,Dec-2003,0.0,1.0,2.0,0.0,16.0,6.0,4.0,3.0,1
416352,745493,5000.0,3,12.69,167.73,C,C2,其他,上市企业,农、林、牧、渔业,10+ years,0,0,1,1,0,2015-02-01,0,616.0,0,14.33,0.0,685.0,689.0,0.0,0,0,0.0,9509.0,58.0,0,Nov-1997,0.0,1.0,7.0,0.0,2.0,17.0,9.0,0.0,0
233394,745494,14000.0,3,11.53,461.87,B,B5,其他,普通企业,文化和体育业,,1,1,2,0,0,2015-07-01,4,573.0,19,28.43,1.0,660.0,664.0,1.0,0,0,0.0,10211.0,55.5,1,Sep-1993,4.0,1.0,12.0,0.0,7.0,25.0,13.0,1.0,0
661888,745495,3175.0,3,15.61,111.02,D,D1,公务员,上市企业,金融业,< 1 year,0,1,0,3,2,2015-07-01,0,152.0,14,39.23,0.0,725.0,729.0,0.0,0,0,0.0,40999.0,93.6,1,Sep-1990,0.0,1.0,4.0,0.0,2.0,14.0,7.0,0.0,0
667516,745496,10000.0,3,13.67,340.18,C,C4,其他,政府机构,金融业,,1,1,2,0,0,2015-11-01,4,138.0,0,12.31,0.0,665.0,669.0,0.0,0,0,0.0,17358.0,75.5,1,Aug-2007,4.0,1.0,5.0,0.0,1.0,8.0,4.0,0.0,0
279794,745497,2500.0,3,7.35,77.6,A,A4,其他,普通企业,电力、热力生产供应业,10+ years,0,1,1,1,5,2017-11-01,0,114.0,13,12.41,0.0,685.0,689.0,0.0,0,0,0.0,3114.0,13.4,0,Jan-2009,0.0,1.0,5.0,0.0,6.0,8.0,2.0,0.0,0
26378,745498,9300.0,3,7.24,288.18,A,A3,职员,上市企业,公共服务、社会组织,4 years,1,0,0,1,1,2017-03-01,0,10.0,8,14.36,0.0,765.0,769.0,0.0,0,0,0.0,8136.0,10.2,1,Mar-2007,0.0,1.0,6.0,0.0,5.0,9.0,8.0,0.0,0
340548,745499,16000.0,3,13.11,539.96,B,B4,其他,普通企业,金融业,4 years,0,2,1,1,5,2013-06-01,0,197.0,4,18.87,0.0,715.0,719.0,0.0,0,0,0.0,13681.0,31.1,1,Jul-2003,896.0,1.0,4.0,0.0,18.0,24.0,18.0,0.0,1
34455,745500,15000.0,3,7.89,469.29,A,A5,其他,普通企业,信息传输、软件和信息技术服务业,10+ years,2,0,1,0,0,2015-11-01,0,27.0,12,31.58,1.0,700.0,704.0,0.0,0,0,0.0,30502.0,53.0,0,Aug-1991,0.0,1.0,6.0,0.0,9.0,15.0,10.0,0.0,1
209845,745501,11100.0,5,25.8,331.03,G,G1,其他,上市企业,住宿和餐饮业,10+ years,1,1,2,1,3,2015-01-01,3,160.0,4,16.42,0.0,670.0,674.0,0.0,0,0,0.0,4682.0,35.5,1,Oct-1997,3.0,1.0,2.0,0.0,15.0,11.0,10.0,12.0,0
331355,745502,8125.0,3,17.57,291.99,D,D2,工人,普通企业,交通运输、仓储和邮政业,5 years,1,1,1,0,0,2014-02-01,0,262.0,37,25.77,0.0,660.0,664.0,0.0,0,0,0.0,8087.0,50.5,1,Dec-2006,0.0,1.0,9.0,0.0,7.0,18.0,6.0,0.0,1
539769,745503,1350.0,3,10.75,44.04,B,B4,其他,普通企业,文化和体育业,2 years,1,1,0,1,5,2016-06-01,2,137.0,32,8.37,0.0,700.0,704.0,1.0,0,0,0.0,502.0,50.2,0,May-1989,5.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0
622974,745504,12000.0,3,9.17,382.55,B,B2,其他,政府机构,农、林、牧、渔业,< 1 year,1,0,1,0,0,2015-10-01,0,27.0,12,16.77,1.0,670.0,674.0,0.0,9,243,102.54929601429704,13094.0,54.3,1,Feb-2006,0.0,1.0,4.0,0.0,5.0,15.0,8.0,1.0,0
511234,745505,6400.0,3,9.99,206.48,B,B1,公务员,政府机构,电力、热力生产供应业,10+ years,0,1,1,1,4,2013-10-01,2,211.0,19,10.93,0.0,730.0,734.0,0.0,0,0,0.0,7517.0,64.8,1,Sep-2003,38.0,1.0,4.0,0.0,3.0,13.0,4.0,0.0,0
309509,745506,28000.0,3,11.14,918.55,B,B2,其他,普通企业,公共服务、社会组织,10+ years,0,0,0,1,3,2013-03-01,0,261.0,8,12.49,0.0,700.0,704.0,0.0,0,0,0.0,32987.0,71.4,1,Nov-1990,0.0,1.0,5.0,0.0,4.0,18.0,11.0,0.0,0
258671,745507,12000.0,3,14.46,412.82,D,D2,工程师,政府机构,住宿和餐饮业,10+ years,1,2,0,0,0,2010-10-01,0,347.0,14,22.41,1.0,660.0,664.0,0.0,0,0,0.0,18537.0,75.0,1,Jul-1990,28.0,1.0,,,,,,,0
302030,745508,12250.0,5,13.68,283.01,C,C1,公务员,政府机构,交通运输、仓储和邮政业,6 years,0,1,2,0,0,2013-07-01,4,362.0,35,2.47,0.0,700.0,704.0,1.0,0,0,0.0,4484.0,59.0,1,May-2003,36302.0,1.0,4.0,0.0,2.0,6.0,4.0,0.0,0
628082,745509,17000.0,3,6.03,517.41,A,A1,工人,普通企业,制造业,5 years,1,1,0,0,0,2012-09-01,0,74.0,30,15.7,0.0,785.0,789.0,0.0,0,0,0.0,2209.0,18.9,1,Jul-2001,2733.0,1.0,2.0,0.0,7.0,11.0,9.0,0.0,0
151078,745510,4000.0,3,10.9,130.77,B,B4,其他,普通企业,金融业,1 year,1,0,1,1,3,2018-04-01,4,56.0,8,23.27,3.0,665.0,669.0,0.0,21,420,203.6779278127776,4895.0,59.7,0,Aug-2007,4.0,1.0,5.0,0.0,12.0,5.0,5.0,1.0,0
785334,745511,9600.0,3,16.91,341.84,C,C5,其他,普通企业,建筑业,5 years,1,0,2,0,0,2018-08-01,5,417.0,46,20.73,0.0,675.0,679.0,0.0,0,0,0.0,770.0,33.5,1,Jan-2011,6.0,1.0,1.0,0.0,11.0,12.0,3.0,0.0,1
541525,745512,20000.0,5,12.39,448.85,C,C1,工程师,普通企业,批发和零售业,2 years,0,0,1,1,1,2015-01-01,0,536.0,23,19.38,0.0,745.0,749.0,0.0,0,0,0.0,1546.0,6.4,0,Mar-2002,0.0,1.0,3.0,0.0,28.0,25.0,17.0,0.0,0
216872,745513,2500.0,3,5.32,75.29,A,A1,其他,政府机构,制造业,6 years,0,2,0,0,0,2017-01-01,2,116.0,14,14.83,0.0,720.0,724.0,0.0,0,0,0.0,24275.0,29.6,0,Jul-1998,5.0,1.0,5.0,0.0,32.0,13.0,8.0,0.0,0
54739,745514,9100.0,3,13.98,310.93,C,C1,其他,普通企业,金融业,10+ years,1,2,1,1,0,2013-12-01,3,516.0,9,26.78,1.0,675.0,679.0,0.0,1,38,12.991049031354232,9888.0,83.1,0,Mar-1993,63.0,1.0,3.0,0.0,13.0,5.0,3.0,2.0,0
678270,745515,30000.0,5,18.25,765.89,E,E1,公务员,政府机构,信息传输、软件和信息技术服务业,10+ years,0,1,2,1,5,2015-05-01,0,614.0,3,24.2,0.0,700.0,704.0,0.0,0,0,0.0,68324.0,56.0,0,Nov-1980,0.0,1.0,15.0,,4.0,21.0,8.0,0.0,0
52839,745516,15000.0,5,15.61,361.67,C,C4,公务员,政府机构,房地产业,< 1 year,1,1,1,1,0,2014-01-01,0,775.0,16,23.1,0.0,695.0,699.0,0.0,4,144,35.83857858128631,10945.0,78.2,1,Oct-2003,367.0,1.0,6.0,0.0,16.0,19.0,6.0,0.0,0
461040,745517,21000.0,3,6.92,647.66,A,A4,其他,普通企业,电力、热力生产供应业,4 years,1,2,1,1,0,2015-04-01,4,130.0,33,12.39,0.0,710.0,714.0,0.0,2,26,5.58458770842235,28437.0,56.5,1,Jan-1996,4.0,1.0,4.0,0.0,5.0,13.0,6.0,0.0,0
437632,745518,20000.0,3,7.89,625.72,A,A5,工人,政府机构,文化和体育业,2 years,1,0,1,1,2,2015-08-01,0,306.0,26,12.11,0.0,680.0,684.0,0.0,0,0,0.0,11350.0,50.4,0,Jun-2006,0.0,1.0,4.0,0.0,6.0,13.0,6.0,0.0,0
497122,745519,4000.0,3,8.24,125.79,B,B1,其他,上市企业,金融业,,0,1,1,1,2,2016-10-01,7,337.0,14,19.9,0.0,715.0,719.0,0.0,0,0,0.0,3095.0,18.9,1,Sep-2007,8.0,1.0,5.0,0.0,17.0,7.0,4.0,0.0,0
191800,745520,11500.0,5,14.08,268.07,C,C3,职员,普通企业,金融业,10+ years,1,2,2,1,0,2017-10-01,0,370.0,13,10.22,1.0,735.0,739.0,0.0,0,0,0.0,458.0,2.4,0,Feb-2003,0.0,1.0,3.0,0.0,7.0,21.0,12.0,0.0,0
660506,745521,12000.0,5,10.99,260.85,B,B4,工人,普通企业,住宿和餐饮业,10+ years,1,0,0,0,0,2015-09-01,0,736.0,31,9.02,0.0,780.0,784.0,0.0,0,0,0.0,11280.0,16.4,0,Aug-1987,0.0,1.0,11.0,0.0,4.0,33.0,15.0,0.0,0
510856,745522,15000.0,3,9.67,481.69,B,B1,其他,世界五百强,公共服务、社会组织,2 years,0,2,1,0,0,2013-11-01,4,38.0,21,21.85,1.0,710.0,714.0,0.0,0,0,0.0,22078.0,35.2,1,Sep-1994,241.0,1.0,6.0,0.0,6.0,22.0,13.0,0.0,0
110585,745523,35000.0,5,12.99,796.18,C,C2,职员,普通企业,建筑业,10+ years,0,0,1,0,0,2016-04-01,0,557.0,7,31.71,0.0,695.0,699.0,0.0,0,0,0.0,35927.0,68.7,0,Jun-1993,0.0,1.0,8.0,0.0,8.0,14.0,6.0,0.0,0
65957,745524,5000.0,3,14.49,172.09,C,C4,公务员,上市企业,公共服务、社会组织,10+ years,2,0,1,1,3,2016-09-01,2,244.0,14,16.99,1.0,670.0,674.0,0.0,0,0,0.0,1049.0,50.0,0,Feb-1984,5.0,1.0,4.0,0.0,10.0,10.0,7.0,4.0,0
743979,745525,16000.0,5,27.27,491.16,E,E5,工程师,幼教与中小学校,电力、热力生产供应业,10+ years,0,1,2,1,0,2018-09-01,0,157.0,8,17.18,0.0,665.0,669.0,1.0,0,0,0.0,27131.0,91.7,0,Jun-2005,0.0,1.0,7.0,0.0,7.0,10.0,3.0,0.0,0
255568,745526,30000.0,3,21.85,1143.39,D,D5,工程师,上市企业,批发和零售业,7 years,1,2,1,1,0,2018-06-01,4,17.0,13,21.8,0.0,675.0,679.0,0.0,0,0,0.0,47454.0,87.7,1,May-2007,4.0,1.0,5.0,0.0,0.0,8.0,7.0,0.0,0
340007,745527,2500.0,3,14.35,85.87,C,C4,职员,普通企业,金融业,10+ years,1,0,1,3,3,2010-10-01,5,97.0,12,14.92,0.0,670.0,674.0,0.0,0,0,0.0,12155.0,61.7,1,Feb-1997,2171.0,1.0,,,,,,,0
739306,745528,9750.0,3,18.49,354.89,D,D5,其他,普通企业,采矿业,< 1 year,2,0,2,1,2,2016-01-01,0,734.0,24,18.07,0.0,695.0,699.0,0.0,17,1870,671.74033481818,41813.0,91.0,0,Sep-1985,0.0,1.0,5.0,,11.0,13.0,4.0,0.0,0
484007,745529,18000.0,5,18.54,462.39,E,E1,职员,普通企业,金融业,4 years,0,0,2,2,1,2014-11-01,0,324.0,10,19.62,0.0,665.0,669.0,0.0,0,0,0.0,20033.0,96.3,0,Nov-2003,0.0,1.0,7.0,0.0,17.0,11.0,4.0,0.0,1
28655,745530,10000.0,3,14.49,344.17,C,C4,公务员,世界五百强,批发和零售业,1 year,1,1,0,1,3,2014-10-01,0,337.0,14,11.93,0.0,665.0,669.0,0.0,0,0,0.0,3969.0,76.3,1,Jul-2011,0.0,1.0,6.0,0.0,1.0,8.0,1.0,0.0,0
40074,745531,25000.0,3,8.19,785.61,A,A5,工程师,高等教育机构,建筑业,10+ years,0,2,1,1,5,2015-02-01,0,532.0,27,13.86,0.0,695.0,699.0,0.0,0,0,0.0,24188.0,68.5,0,Sep-1990,0.0,1.0,2.0,0.0,4.0,7.0,3.0,1.0,0
26260,745532,13500.0,5,21.45,368.65,D,D5,公务员,上市企业,金融业,10+ years,0,0,2,0,0,2018-02-01,0,330.0,21,17.7,0.0,690.0,694.0,0.0,0,0,0.0,15955.0,72.9,0,Feb-2003,0.0,1.0,6.0,0.0,6.0,9.0,5.0,0.0,0
587727,745533,4000.0,3,10.65,130.3,B,B2,工程师,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,0,0,0,2012-01-01,5,622.0,7,6.55,0.0,700.0,704.0,2.0,0,0,0.0,4408.0,47.9,1,Nov-1998,4974.0,1.0,,,,,,,1
793239,745534,7200.0,3,11.53,237.53,B,B5,其他,上市企业,公共服务、社会组织,9 years,1,2,2,1,1,2015-10-01,0,195.0,38,23.96,0.0,680.0,684.0,0.0,0,0,0.0,9206.0,46.5,1,Jun-2010,0.0,1.0,4.0,0.0,4.0,7.0,5.0,0.0,0
303293,745535,28000.0,3,11.49,923.2,B,B5,工人,上市企业,房地产业,10+ years,0,1,0,0,0,2017-04-01,0,539.0,42,26.8,0.0,670.0,674.0,0.0,0,0,0.0,17609.0,85.9,1,Feb-1995,0.0,1.0,5.0,0.0,12.0,7.0,4.0,0.0,1
73531,745536,15000.0,5,20.0,397.41,D,D4,其他,普通企业,公共服务、社会组织,10+ years,0,1,0,0,0,2017-06-01,0,238.0,22,26.8,0.0,670.0,674.0,0.0,0,0,0.0,25124.0,62.5,0,Aug-2008,0.0,1.0,10.0,0.0,9.0,13.0,7.0,1.0,1
240653,745537,4125.0,3,18.25,149.65,D,D3,其他,普通企业,住宿和餐饮业,7 years,0,1,2,0,0,2016-02-01,2,270.0,44,20.68,0.0,665.0,669.0,1.0,0,0,0.0,2324.0,45.6,1,Jul-2006,2.0,1.0,5.0,0.0,4.0,6.0,3.0,0.0,0
460143,745538,12500.0,3,11.49,412.15,B,B5,其他,普通企业,交通运输、仓储和邮政业,2 years,1,1,1,1,5,2016-11-01,0,42.0,26,11.29,0.0,705.0,709.0,0.0,0,0,0.0,18249.0,52.3,1,Feb-2012,0.0,1.0,6.0,0.0,3.0,9.0,5.0,0.0,0
648534,745539,22400.0,5,14.49,526.92,C,C4,工人,普通企业,文化和体育业,9 years,1,0,2,0,0,2016-07-01,0,195.0,38,21.06,0.0,700.0,704.0,0.0,0,0,0.0,16815.0,29.2,0,Oct-2004,0.0,1.0,5.0,0.0,3.0,11.0,8.0,0.0,1
518636,745540,1500.0,3,6.72,46.13,A,A3,其他,上市企业,电力、热力生产供应业,1 year,2,0,1,1,4,2018-02-01,0,161.0,14,1.0,0.0,790.0,794.0,0.0,0,0,0.0,117.0,0.5,1,Jan-2010,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0
235039,745541,2400.0,3,15.41,83.68,D,D1,工人,普通企业,农、林、牧、渔业,1 year,0,0,0,0,0,2015-12-01,9,408.0,14,16.13,0.0,665.0,669.0,0.0,0,0,0.0,1992.0,86.6,1,Feb-2007,10.0,1.0,2.0,0.0,16.0,2.0,2.0,3.0,0
220436,745542,9575.0,3,22.45,367.91,E,E5,其他,幼教与中小学校,住宿和餐饮业,10+ years,0,1,1,1,5,2016-04-01,4,237.0,32,15.6,0.0,690.0,694.0,1.0,0,0,0.0,2402.0,58.6,1,Nov-1998,4.0,1.0,2.0,0.0,11.0,3.0,2.0,0.0,0
531885,745543,24400.0,5,15.61,588.32,D,D1,其他,普通企业,住宿和餐饮业,10+ years,2,0,0,0,0,2015-10-01,0,116.0,14,21.5,0.0,675.0,679.0,0.0,13,1690,681.4784278496501,33408.0,89.1,1,Aug-1997,0.0,1.0,4.0,0.0,13.0,8.0,6.0,0.0,0
307226,745544,24000.0,5,15.8,581.09,C,C3,其他,普通企业,电力、热力生产供应业,10+ years,0,0,2,0,0,2013-03-01,4,346.0,24,30.42,0.0,715.0,719.0,0.0,0,0,0.0,21459.0,76.4,0,Dec-1999,65.0,1.0,11.0,0.0,5.0,16.0,11.0,0.0,0
89233,745545,6000.0,3,10.49,194.99,B,B2,其他,政府机构,制造业,,2,0,0,0,0,2017-02-01,2,45.0,21,27.3,0.0,740.0,744.0,0.0,0,0,0.0,7821.0,23.2,0,Jun-1990,5.0,1.0,5.0,0.0,3.0,17.0,8.0,0.0,0
216201,745546,3600.0,3,16.78,127.96,C,C5,其他,普通企业,国际组织,6 years,0,0,0,0,0,2013-08-01,0,216.0,8,29.09,0.0,695.0,699.0,0.0,0,0,0.0,6291.0,87.4,1,Jan-2005,53.0,1.0,4.0,0.0,1.0,13.0,5.0,0.0,0
750808,745547,11500.0,3,10.49,373.73,B,B2,工程师,政府机构,公共服务、社会组织,10+ years,0,0,1,1,5,2016-12-01,4,112.0,23,20.81,1.0,680.0,684.0,0.0,0,0,0.0,17949.0,85.9,1,Aug-2003,4.0,1.0,8.0,0.0,17.0,18.0,12.0,0.0,0
102871,745548,5000.0,3,9.17,159.4,B,B2,职员,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,0,1,4,2015-12-01,8,112.0,23,7.63,0.0,765.0,769.0,0.0,0,0,0.0,4377.0,31.3,0,Mar-2000,9.0,1.0,1.0,0.0,3.0,19.0,9.0,0.0,0
320241,745549,21000.0,5,17.97,532.92,D,D4,工程师,政府机构,电力、热力生产供应业,10+ years,0,0,0,0,0,2016-01-01,0,487.0,47,7.83,0.0,665.0,669.0,0.0,2,168,87.79990320199501,15044.0,75.2,0,Oct-2006,0.0,1.0,8.0,0.0,4.0,12.0,10.0,0.0,0
175808,745550,11000.0,5,13.49,253.06,C,C2,其他,世界五百强,国际组织,10+ years,0,1,1,1,5,2016-12-01,4,123.0,12,21.78,0.0,720.0,724.0,0.0,0,0,0.0,16925.0,30.3,0,May-2002,4.0,1.0,7.0,0.0,14.0,20.0,7.0,0.0,1
163075,745551,8000.0,3,11.99,265.68,C,C1,职员,普通企业,公共服务、社会组织,10+ years,1,0,0,1,5,2016-03-01,4,718.0,19,21.23,3.0,680.0,684.0,0.0,0,0,0.0,9654.0,51.4,0,Oct-2003,4.0,1.0,2.0,0.0,10.0,22.0,12.0,1.0,0
183992,745552,22325.0,5,21.67,612.42,E,E5,工人,普通企业,住宿和餐饮业,5 years,0,0,2,0,0,2015-03-01,0,489.0,30,35.24,0.0,685.0,689.0,0.0,0,0,0.0,9976.0,45.3,1,Aug-2000,0.0,1.0,7.0,0.0,7.0,14.0,8.0,1.0,1
303168,745553,18225.0,5,15.61,439.43,D,D1,职员,普通企业,电力、热力生产供应业,7 years,0,0,0,0,0,2015-10-01,0,731.0,0,35.61,0.0,720.0,724.0,0.0,0,0,0.0,15701.0,48.5,1,Aug-2000,0.0,1.0,6.0,0.0,13.0,17.0,5.0,0.0,1
295453,745554,10000.0,3,14.99,346.61,C,C5,其他,政府机构,建筑业,10+ years,0,1,1,0,0,2015-01-01,0,422.0,30,17.88,2.0,660.0,664.0,0.0,0,0,0.0,7793.0,41.2,1,Apr-1994,0.0,1.0,7.0,0.0,25.0,11.0,9.0,0.0,0
273622,745555,5000.0,3,18.25,181.39,D,D3,其他,普通企业,农、林、牧、渔业,,1,1,2,0,0,2014-02-01,5,157.0,8,29.41,0.0,670.0,674.0,1.0,0,0,0.0,10149.0,62.3,0,Dec-1991,6.0,1.0,3.0,0.0,2.0,5.0,2.0,0.0,0
102919,745556,6000.0,3,10.91,196.18,B,B4,职员,普通企业,住宿和餐饮业,2 years,1,0,0,0,0,2017-11-01,0,337.0,14,10.09,0.0,705.0,709.0,0.0,0,0,0.0,5265.0,20.0,1,Sep-2014,0.0,1.0,3.0,0.0,1.0,5.0,4.0,0.0,0
349809,745557,5075.0,3,11.49,167.33,B,B5,公务员,普通企业,电力、热力生产供应业,10+ years,1,1,2,0,0,2016-08-01,5,25.0,13,14.13,0.0,710.0,714.0,1.0,0,0,0.0,1871.0,25.6,0,Dec-1993,6.0,1.0,3.0,0.0,4.0,6.0,3.0,0.0,0
218291,745558,25000.0,3,8.18,785.49,B,B1,职员,政府机构,采矿业,10+ years,2,1,0,0,0,2015-02-01,0,62.0,13,27.16,0.0,735.0,739.0,0.0,0,0,0.0,19382.0,33.5,1,Mar-1989,0.0,1.0,11.0,0.0,8.0,29.0,14.0,0.0,0
402777,745559,7900.0,3,9.8,254.17,B,B3,其他,世界五百强,建筑业,2 years,1,2,1,2,0,2016-01-01,4,51.0,13,5.98,2.0,680.0,684.0,0.0,0,0,0.0,3915.0,54.4,0,Aug-2000,4.0,1.0,3.0,0.0,8.0,5.0,4.0,1.0,1
793860,745560,24000.0,3,12.99,808.54,C,C2,公务员,幼教与中小学校,房地产业,10+ years,1,0,0,1,3,2016-02-01,0,103.0,36,36.65,0.0,695.0,699.0,0.0,15,1695,438.6519138600119,36817.0,79.5,0,Jun-1991,0.0,1.0,8.0,0.0,5.0,17.0,13.0,0.0,0
788196,745561,16800.0,3,16.2,592.3,C,C4,其他,幼教与中小学校,电力、热力生产供应业,10+ years,0,0,1,1,3,2013-10-01,0,768.0,2,9.13,0.0,675.0,679.0,0.0,0,0,0.0,13593.0,79.0,1,Aug-2003,0.0,1.0,6.0,0.0,5.0,8.0,4.0,0.0,1
638294,745562,30000.0,3,12.69,1006.35,C,C2,工人,上市企业,信息传输、软件和信息技术服务业,< 1 year,1,1,1,0,0,2015-09-01,0,566.0,30,2.0,0.0,665.0,669.0,0.0,0,0,0.0,9040.0,39.6,1,Apr-2007,0.0,1.0,4.0,0.0,3.0,9.0,7.0,0.0,1
2344,745563,5000.0,3,13.67,170.09,C,C3,工人,高等教育机构,交通运输、仓储和邮政业,10+ years,1,2,1,1,2,2016-05-01,0,116.0,14,31.85,0.0,675.0,679.0,0.0,0,0,0.0,7625.0,61.0,0,Aug-2005,0.0,1.0,8.0,0.0,29.0,8.0,5.0,1.0,0
544037,745564,20950.0,3,7.62,652.84,A,A3,其他,普通企业,公共服务、社会组织,10+ years,0,0,2,0,0,2013-09-01,4,153.0,11,25.13,0.0,730.0,734.0,0.0,0,0,0.0,44988.0,68.3,1,Dec-1992,26.0,1.0,5.0,0.0,15.0,13.0,11.0,0.0,0
254604,745565,3975.0,3,10.49,129.18,B,B2,工人,普通企业,文化和体育业,2 years,1,1,0,1,2,2017-01-01,4,786.0,5,9.4,5.0,680.0,684.0,0.0,0,0,0.0,1464.0,24.4,0,Feb-2003,4.0,1.0,5.0,0.0,33.0,8.0,6.0,22.0,0
164995,745566,25000.0,5,21.67,685.8,E,E5,工程师,世界五百强,公共服务、社会组织,10+ years,0,0,2,1,4,2015-04-01,0,140.0,8,11.01,0.0,720.0,724.0,0.0,0,0,0.0,16788.0,17.0,1,Apr-1986,0.0,1.0,11.0,0.0,6.0,29.0,17.0,2.0,0
770406,745567,35000.0,5,14.08,815.85,C,C3,其他,普通企业,电力、热力生产供应业,10+ years,0,1,0,0,0,2018-01-01,4,35.0,14,24.44,0.0,730.0,734.0,0.0,28,896,397.34486446200174,24130.0,53.6,0,Aug-2007,4.0,1.0,11.0,0.0,2.0,21.0,15.0,0.0,0
398796,745568,12000.0,5,13.18,274.15,C,C3,其他,普通企业,采矿业,10+ years,2,1,1,0,0,2015-11-01,0,402.0,0,11.87,0.0,675.0,679.0,0.0,0,0,0.0,11737.0,52.2,0,Mar-2003,0.0,1.0,7.0,0.0,1.0,19.0,7.0,1.0,1
543028,745569,13000.0,3,11.39,428.01,B,B3,职员,普通企业,信息传输、软件和信息技术服务业,10+ years,2,0,0,0,0,2017-01-01,0,537.0,19,11.75,0.0,730.0,734.0,0.0,0,0,0.0,8886.0,59.2,0,Oct-1989,0.0,1.0,2.0,0.0,5.0,4.0,4.0,0.0,0
